;name;retentionRate;fullStreams;consistency;amortisedConsistency;mean;score
726;Hailie's Song (Eminem);0.7891680581145402;9;0.015060240963855422;0.027624309392265192;0.030808362629096163;6.164120022098695e-06
727;Halellujah (Cover) (Mata);0.9984050004512308;64;0.06325301204819277;0.2079207920792079;0.19488385894693694;0.023428352366354224
728;Half Dead (Quebonafide);0.8909810654865221;64;0.14457831325301204;0.21428571428571427;0.20602264877616278;0.10329372354875326
729;Half Light (ÆSTRAL);0.9456195171148614;22;0.0572289156626506;0.168141592920354;0.07099245623985445;0.0028864751868244516
730;Halo (Phaeleh);0.9679490064389276;20;0.04819277108433735;0.17582417582417584;0.061041829234887324;0.0018905628099733416
731;Handlebars (Flobots);0.9279745470545855;9;0.009036144578313253;0.014218009478672985;0.027867103515152716;1.501985344116002e-06
732;Happier Than Ever (Billie Eilish);0.8226419531107736;5;0.012048192771084338;0.15384615384615385;0.01729277378911536;9.936981949737692e-06
733;Hardcore Pleasure (Bedoes);0.9500627229135779;25;0.05120481927710843;0.13709677419354838;0.07703211266866847;0.002251279315892188
734;Harder, Better, Faster, Stronger (Daft Punk);0.9579813345320058;9;0.02108433734939759;0.10144927536231885;0.02876820824420438;6.318032750693355e-05
735;Hardest To Love (The Weeknd);0.8869931747533452;11;0.012048192771084338;0.045454545454545456;0.03729100434398448;1.1026975654748562e-05
736;Harry Angel (Quebonafide);0.7266140632932814;4;0.012048192771084338;0.01990049751243781;0.013092145284563629;6.980407024520645e-07
737;Hawking's Waltz (John D. Boswell);0.9879611111111112;12;0.02108433734939759;0.05785123966942149;0.035602202202202206;5.683710635392421e-05
738;Hayloft (Mother Mother);0.9872956571994715;8;0.006024096385542169;0.043478260869565216;0.023718814587374692;1.8949027164609138e-06
739;Hazard (PRO8L3M);0.9677437028888847;25;0.060240963855421686;0.10256410256410256;0.0784657056396393;0.002441067942400265
740;Hear Me (Imagine Dragons);0.8120978298312092;18;0.04819277108433735;0.06639004149377593;0.06096830554288357;0.0004519683312291176
741;Heart Is Full (Miike Snow);0.9664465379327585;28;0.02710843373493976;0.04945054945054945;0.08706725566961787;0.00028042782363568844
742;Heart Is Full (feat. Run the Jewels) - Remix (Miike Snow);1.0;19;0.02108433734939759;0.038461538461538464;0.057057057057057055;7.759877212867335e-05
743;Heartless (Kanye West);0.8730573028866868;9;0.009036144578313253;0.016129032258064516;0.028839730725986647;1.5342575228335632e-06
744;Heat (PRO8L3M);0.7026370742724384;8;0.03614457831325301;0.053811659192825115;0.037980382393104785;5.411211188936675e-05
745;Heathens (Twenty One Pilots);1.0212791597948805;69;0.030120481927710843;0.047619047619047616;0.23615163755016758;0.0015109080980709516
746;Heavydirtysoul (Twenty One Pilots);0.9862680120974465;66;0.09337349397590361;0.13901345291479822;0.20436184034451593;0.03517529793521743
747;Heavydirtysoul (feat. MUTEMATH) (Twenty One Pilots);0.9460543269230768;49;0.07530120481927711;0.102880658436214;0.1477322072072072;0.009833393329548482
748;Held together by gravity (Carbon Based Lifeforms);0.8763682880795423;5;0.009036144578313253;0.012605042016806723;0.0157904196050368;4.966503974712769e-07
749;Hell Of A Life (Kanye West);0.9900973302040382;21;0.03614457831325301;0.0916030534351145;0.0683851008849636;0.0006442465397993177
750;Hell Of A Night (ScHoolboy Q);0.9165358184102702;26;0.045180722891566265;0.19480519480519481;0.08257079445137568;0.002495699821960256
751;Hellfire (Barns Courtney);0.9941842904775159;5;0.009036144578313253;0.018404907975460124;0.01492769204921195;9.074028167580741e-07
752;Hello Darkness (BOKKA);1.0;9;0.009036144578313253;0.016853932584269662;0.02702702702702703;2.0361475301776594e-06
753;Her Life (Two Feet);1.0;7;0.006024096385542169;0.011834319526627219;0.021021021021021023;4.358650619310321e-07
754;Here, at the End of All Things (foxwedding);0.909204;7;0.018072289156626505;0.13953488372093023;0.02184273873873874;3.897475458414869e-05
755;Hero (Regina Spektor);0.9427606444674937;6;0.006024096385542169;0.012048192771084338;0.01981779132514251;3.282369713350338e-07
756;Hexadecimals (Harry Gregson-Williams);0.9301107031116045;20;0.018072289156626505;0.018518518518518517;0.06424188039509582;2.6524119471182203e-05
757;Hexagram (Trashlord);1.0;8;0.02108433734939759;0.1206896551724138;0.024024024024024024;6.652774803264576e-05
758;Higgs Field (Ben Frost);0.8332219558391382;5;0.006024096385542169;0.0273972602739726;0.015013008213317806;4.2287911366493346e-07
759;High Enough (K.Flay);0.9327819036653235;40;0.0572289156626506;0.6333333333333333;0.1260516086034221;0.02563054212238591
760;High On Humans (Oh Wonder);0.9088940296946885;7;0.0030120481927710845;0.038461538461538464;0.0218352920046772;2.981635345110565e-07
761;High Pressure Dave (HEALTH);0.8383515405350405;7;0.018072289156626505;0.024691358024691357;0.022658149744190285;5.97219397359482e-06
762;Higher Ground (feat. Naomi Wild) (ODESZA);0.7592488752211025;12;0.015060240963855422;0.032679738562091505;0.043320506393996844;1.067182604803131e-05
763;Highlights (Kanye West);0.9465364207812337;27;0.04819277108433735;0.12213740458015267;0.08243109970767501;0.0019701371242956916
764;Hinata (Szpaku);0.9680344859663811;6;0.0030120481927710845;0.0064516129032258064;0.017442062810205064;4.346342697189217e-08
765;Hold My Liquor (Kanye West);0.9137824295268382;43;0.06325301204819277;0.11351351351351352;0.13446047761806326;0.005979451875257274
766;Hold the Line (TOTO);0.9024054749390777;6;0.015060240963855422;0.02358490566037736;0.021679410809347214;3.848366412886733e-06
767;Hollywood - Single Version (MARINA);0.9526072721594956;16;0.03614457831325301;0.04938271604938271;0.05721364997954928;0.00022405719377105806
768;Hollywood$ (PlanBe);0.9719928112444952;69;0.09939759036144578;0.15492957746478872;0.2101606078366476;0.04574429127146388
769;Holographic Landscape (S U R V I V E);0.8003353606136976;14;0.04216867469879518;0.24561403508771928;0.045664780335316076;0.0008369428757731517
770;Home (Dan Croll);0.9476127528120092;22;0.03313253012048193;0.05238095238095238;0.06829641461708173;0.0002968698001675499
771;Homecoming (Kanye West);1.0;15;0.03313253012048193;0.08461538461538462;0.04504504504504504;0.000295714968084605
772;Homeopathy (Epic Mountain);1.0;6;0.018072289156626505;0.056074766355140186;0.018018018018018018;1.4750222275613693e-05
773;Hometown (Twenty One Pilots);0.9416219755461538;54;0.07530120481927711;0.11904761904761904;0.16966161721552322;0.013312612654437658
774;Homo ludens (Mata);0.9686856507020595;79;0.07530120481927711;0.24752475247524752;0.2501710689500814;0.05203958820210107
775;Hood Gone Love It (feat. Kendrick Lamar) (Jay Rock);0.8220287127341465;14;0.05120481927710843;0.06995884773662552;0.049371093857906695;0.00038556953190878703
776;Horcrux Seeker (Kartky);0.929864312466701;51;0.09337349397590361;0.164021164021164;0.16195834871792392;0.025378042265712334
777;Horus (Owl Vision);0.827726814377695;6;0.024096385542168676;0.06722689075630252;0.01988532887393862;2.262760143950774e-05
778;Hotel Maffija (SB Maffija);0.8508044710896023;4;0.015060240963855422;0.06329113924050633;0.012774841908252286;4.697902939384796e-06
779;Hourglass (S U R V I V E);0.9498174777943632;20;0.045180722891566265;0.234375;0.06275070423866665;0.00216240604748141
780;House Key (Lolawolf);1.0;8;0.02108433734939759;0.08045977011494253;0.024024024024024024;4.435183202176384e-05
781;Houston (Justin Hurwitz);0.9081840655234847;10;0.012048192771084338;0.03669724770642202;0.032727353712558006;7.948414542673477e-06
782;How (The Neighbourhood);0.9073196458196428;22;0.024096385542168676;0.04878048780487805;0.07356645776916022;0.00013913397025724393
783;Human (Synchronice);0.9055952898550725;34;0.08734939759036145;0.11983471074380166;0.1087802149976063;0.00840861840056775
784;Humans Are Such Easy Prey (Perturbator);0.9019784476925159;8;0.024096385542168676;0.125;0.02437779588358151;7.375531897982156e-05
785;Hung Up (Madonna);0.8765314612430529;15;0.02710843373493976;0.0782608695652174;0.05264453220678997;0.0001520745124072779
786;Hurt People (Two Feet);1.0047697752186098;9;0.009036144578313253;0.01775147928994083;0.02715593987077324;2.1702459061453562e-06
787;Hypebae (Quebonafide);0.9308779961884284;59;0.12650602409638553;0.1875;0.19568005925882878;0.0678632277722588
788;Hyperreal (Flume);0.8995139669069656;53;0.11746987951807229;0.18660287081339713;0.17017831806347997;0.04555281006045346
789;Hypersquare (Deadcrow);0.8703050777554932;18;0.04819277108433735;0.19047619047619047;0.057497632764627174;0.001446255477388663
790;Hypnotize - 2007 Remaster (The Notorious B.I.G.);0.9065049275362319;12;0.030120481927710843;0.12987012987012986;0.04083355529442486;0.0002347811843760132
791;I AM A DAGGER (Lorn);0.9468160973145233;18;0.018072289156626505;0.05309734513274336;0.05686583167054194;6.6731149946685e-05
792;I Ain't Got Time! (Tyler, The Creator);0.9599575727247931;21;0.03614457831325301;0.09090909090909091;0.06630337589390463;0.0005918134524785499
793;I Am A God (Kanye West);0.9608061100375145;54;0.060240963855421686;0.10810810810810811;0.1673476107572848;0.008000499852544838
794;I Am the Storm (Lorne Balfe);0.9574646573448631;13;0.02710843373493976;0.05172413793103448;0.04025376937786211;9.088542571950818e-05
795;I Bet My Life (Imagine Dragons);0.969108382717715;16;0.03313253012048193;0.046218487394957986;0.049474001520123594;0.00016958136750984973
796;I Bet You Look Good On The Dancefloor (Arctic Monkeys);1.0300189095493224;19;0.018072289156626505;0.03571428571428571;0.058769847692003385;5.7001932702354876e-05
797;I DON'T LOVE YOU ANYMORE (Tyler, The Creator);0.9664873567292922;20;0.03614457831325301;0.09090909090909091;0.060949653127072484;0.0005477742445310963
798;I Don't Care Anymore - 2016 Remaster (Phil Collins);0.7331555770038188;10;0.03614457831325301;0.04938271604938271;0.03742836278998474;6.708941383114343e-05
799;I Don't Even Care About You (MISSIO);0.9583126366560979;41;0.05120481927710843;0.10365853658536585;0.12950170765622943;0.0036826698215792542
800;I Dont Love U Anymore (Da Vosk Docta);1.0;8;0.02108433734939759;0.058823529411764705;0.024024024024024024;3.2425288957087847e-05
801;I Don’t Know Why (Imagine Dragons);0.9757899317177668;61;0.07228915662650602;0.10256410256410256;0.19339980628640424;0.01369027645391393
802;I Fall Apart (Post Malone);0.8983911428089967;37;0.045180722891566265;0.08333333333333333;0.11870633718797553;0.0017502283095694007
803;I Feel It Coming (The Weeknd);1.0;5;0.012048192771084338;0.045454545454545456;0.015015015015015015;4.042537191998046e-06
804;I Feel Like I'm Drowning (Two Feet);0.9449397061541305;26;0.024096385542168676;0.047337278106508875;0.07945438970665361;0.00017986538086968478
805;I Feel the Weight (Miike Snow);0.9600008968087062;23;0.02108433734939759;0.038461538461538464;0.07207213940005301;9.72974336042028e-05
806;I Follow Rivers - The Magician Remix (Lykke Li);0.7445350126954009;11;0.04216867469879518;0.05761316872427984;0.03800929494240785;0.00012178940525671411
807;I Gotta Feeling (Black Eyed Peas);0.9103262091358889;19;0.04216867469879518;0.05907172995780591;0.06287538381419053;0.00041471296472328484
808;I Kissed A Girl (Katy Perry);0.8949027684999629;14;0.02108433734939759;0.2692307692307692;0.04837312262161962;0.0002951388666417208
809;I Love It (& Lil Pump) (Kanye West);0.9801005064162959;31;0.0572289156626506;0.1165644171779141;0.09712707721242572;0.0035429915133389765
810;I Need A Win (Unlike Pluto);1.0400686274509805;5;0.0030120481927710845;0.006211180124223602;0.018739975269387036;4.172308961927553e-08
811;I Oughta Be Getting Home / Plugs Out (Justin Hurwitz);1.0;9;0.012048192771084338;0.03669724770642202;0.02702702702702703;7.881682862311894e-06
812;I Spoke to the Devil in Miami, He Said Everything Would Be Fine (Remix) (Erikthemc);0.9922536663735739;10;0.018072289156626505;0.07894736842105263;0.029797407398605823;4.382265193837904e-05
813;I THINK (Tyler, The Creator);0.9359325532917918;33;0.04216867469879518;0.10606060606060606;0.1068031141894537;0.0017816771590475982
814;I Thought About Killing You (Kanye West);0.9196805761838257;22;0.04819277108433735;0.08602150537634409;0.07180689183417258;0.0009962093417195002
815;I Took A Pill In Ibiza - Seeb Remix (Mike Posner);0.9095932387147092;21;0.045180722891566265;0.06172839506172839;0.07375080313903046;0.0005945500977366345
816;I Wanna Be Yours (Arctic Monkeys);0.9693658815319576;91;0.0783132530120482;0.12149532710280374;0.28236783936516485;0.03385747532890054
817;I Want It All (Arctic Monkeys);0.9770724973748199;28;0.04216867469879518;0.058333333333333334;0.08509039766927862;0.0008088138581360747
818;I Want Love (with Two Feet) (Gryffin);0.9773013006214099;6;0.0030120481927710845;0.038461538461538464;0.01760903244362901;2.653544867488805e-07
819;I Żeby Było Normalnie (Felipe);0.8956492274956055;13;0.012048192771084338;0.018518518518518517;0.04034455979709935;5.630692488144743e-06
820;I'd Love To Change The World - Matstubs Remix (Jetta);0.843112793221493;17;0.045180722891566265;0.06172839506172839;0.06076488599794543;0.00037535133060394543
821;I'm God (Clams Casino);0.7909028803027939;25;0.0391566265060241;0.48148148148148145;0.08550301408678852;0.0033757257812006
822;I'm Going Home (Hans Zimmer);0.9490846807258705;30;0.02710843373493976;0.08181818181818182;0.09405343682868987;0.0004982842870637659
823;I'm In It (Kanye West);0.8911524646789015;38;0.06325301204819277;0.11351351351351352;0.12577827579552064;0.004860718032747694
824;I'm Sending You Away (M83);0.9405009652148022;14;0.018072289156626505;0.039473684210526314;0.04236490834300911;3.286121813055938e-05
825;I'm an Albatraoz (AronChupa);0.7403265337919628;6;0.03313253012048193;0.07432432432432433;0.026678433650160822;4.3824625846146906e-05
826;I.S.W.T (Taco Hemingway);0.9131820051189904;90;0.12048192771084337;0.17543859649122806;0.2879402718843664;0.10255984690146698
827;IBNM (Włodi);0.8311225556997132;11;0.018072289156626505;0.028985507246376812;0.03494208942881677;1.3446352626978759e-05
828;IGOR'S THEME (Tyler, The Creator);0.9983957670006761;24;0.03614457831325301;0.09090909090909091;0.0719564516757244;0.000762158351560028
829;IKEA (intro) (Mata);0.9681340210307464;6;0.006024096385542169;0.07692307692307693;0.02035116560725293;2.2395322968738184e-06
830;INFINITY VOLUME TWO (LXST CXNTURY);1.0;11;0.02710843373493976;0.1232876712328767;0.03303303303303303;0.0001811320956308103
831;Icarus (Phaeleh);1.0;10;0.012048192771084338;0.023668639053254437;0.03003003003003003;5.953810192334592e-06
832;Ich rap, a nasz rap (Kuban);0.962864563614482;20;0.02108433734939759;0.035175879396984924;0.06072118869640879;7.144887772690015e-05
833;Icon (Jaden);0.8870425424406285;24;0.04819277108433735;0.08602150537634409;0.07991374256221878;0.0010665512063166432
834;Icy (Barto Katt);0.9345273830142078;25;0.03614457831325301;0.3157894736842105;0.0785788790522457;0.002524997544502376
835;Ile mogłem (Quebonafide);0.9835676660307235;42;0.07530120481927711;0.11210762331838565;0.12700723615411744;0.009204728963480166
836;Illusion (Synchronice);0.9174916828165375;54;0.12650602409638553;0.1728395061728395;0.1763347378386138;0.05279981492781837
837;Imperfect Lock (Hans Zimmer);0.9654931597315954;23;0.03313253012048193;0.1;0.06958509259326814;0.0006208598079006093
838;Impulse (Hans Zimmer);0.9335754030774858;11;0.015060240963855422;0.045454545454545456;0.033642356867657146;1.812908369468992e-05
839;In Memory Of Mr (Andreas Waldetoft);0.9668294952314492;14;0.02108433734939759;0.08536585365853659;0.04355087816357879;0.00010364070923382437
840;In Motion (Trent Reznor and Atticus Ross);0.8758418977659467;4;0.006024096385542169;0.0091324200913242;0.013150779245734935;1.1661565968112713e-07
841;In My Mind (M86);0.9190755641514329;65;0.14156626506024098;0.1934156378600823;0.20975898761414083;0.09747364743709
842;In My Room (Frank Ocean);1.0;5;0.012048192771084338;0.05128205128205128;0.015015015015015015;4.560811190972154e-06
843;In Our Blood (Fenech-Soler);0.7989323837794872;18;0.03614457831325301;0.05825242718446602;0.057580712344467544;0.00020981253082307848
844;In Search Of (Miike Snow);0.9992844161025375;8;0.015060240963855422;0.027472527472527472;0.02400683281928018;7.712552048215282e-06
845;In Search Of Life (From Stellaris Original Game Soundtrack) (Paradox Interactive);0.9981261926746691;18;0.0391566265060241;0.1566265060240964;0.05395276717160374;0.0010002903269818225
846;In The Air Tonight - 2015 Remastered (Phil Collins);0.8376635072357803;4;0.012048192771084338;0.018779342723004695;0.01257753013867538;8.580667421922471e-07
847;In The Night (The Weeknd);0.8639247602978173;10;0.012048192771084338;0.05128205128205128;0.033726792444058934;1.0203485842166967e-05
